user,item,cnt,daytime,weekday,isweekend,homework,weather,country,city
431,697,-0.7961617189946769,3,7,15,16,25,97,278
90,5,-0.7705052393311695,3,9,14,17,24,38,100
155,532,-1.1624216115340797,1,7,14,17,19,60,199
69,25,-0.16137723511950863,3,9,14,17,25,90,153
42,11,-0.7066165674343627,1,10,14,17,25,90,100
254,5,-0.7586242813937808,6,10,14,17,19,69,213
42,5,-1.5,0,9,14,17,26,65,202
227,1513,-1.5,0,8,15,17,26,99,100
109,192,-1.5,1,12,15,17,26,97,282
222,1035,-1.5,0,8,15,17,19,44,145
34,368,-0.8754057616673229,2,10,14,17,19,96,100
279,38,-1.5,4,12,15,18,19,96,100
22,980,-1.2324754566138185,2,12,15,17,19,96,173
265,2560,-1.1624216115340797,2,12,15,17,21,97,100
48,38,-0.04717565184527106,0,12,15,17,25,90,151
507,17,-1.1624216115340797,6,12,15,17,19,45,147
302,3397,-1.5,1,9,14,17,19,90,151
210,185,-1.3312108057670398,2,13,15,18,25,92,126
54,42,-0.726107873914938,1,12,15,17,19,48,135
84,63,-0.3988932339083433,0,9,14,17,22,96,173
29,1402,-0.5286371756084953,1,13,15,17,26,76,100
170,35,-0.7472961303532253,6,8,15,17,19,58,184
65,1295,-1.0636862623808583,0,9,14,17,22,97,100
37,25,-1.2324754566138185,1,11,15,17,19,36,119
339,33,-0.1736577195345026,0,10,14,17,21,78,233
36,240,-0.964950913227637,2,11,15,17,26,99,100
86,64,-0.7066165674343627,1,8,15,17,22,97,259
339,33,-0.22101189375824215,6,10,14,17,19,78,233
197,169,0.31936158848433593,0,7,15,17,25,96,173
162,106,-1.1080836277970898,6,7,14,17,26,99,100
113,40,-0.29665406411113193,2,11,15,16,25,97,100
77,16,-0.38350845532696454,1,12,15,17,21,39,132
203,2314,-1.5,1,7,14,17,26,96,172
254,167,-0.5425558971820078,0,10,14,17,25,69,216
34,92,-0.4329268508652493,0,9,14,17,19,96,100
300,755,-0.5522976495599248,0,13,15,17,25,97,100
112,5,-0.15938937646019125,6,9,14,17,19,90,151
84,559,-1.5,2,9,14,17,25,96,173
174,29,-0.283122175555387,2,11,15,17,26,99,100
158,14,-1.5,2,11,15,17,19,90,151
4,5,-0.8948970681478982,2,11,15,17,24,92,126
197,1714,0.4362948159394533,3,10,14,17,25,96,173
37,25,-1.5,4,12,15,16,22,36,119
233,3478,-0.8948970681478982,3,12,15,17,19,98,297
49,5,-0.5841051443591216,2,7,15,16,25,30,100
402,3379,-0.8248432230681594,1,8,15,17,26,99,100
194,2683,-0.8754057616673229,0,11,15,17,25,84,240
264,235,-1.5,3,7,15,17,21,97,100
507,717,-0.6637851966978952,3,13,15,17,19,45,147
248,155,-0.688570436314042,0,13,15,17,19,90,157
38,136,-0.6078812182811414,1,7,14,18,19,97,259
70,45,-0.03979595577822148,0,7,15,16,25,97,277
267,33,-0.964950913227637,4,8,15,17,19,97,100
176,175,-1.2324754566138185,4,8,15,16,19,96,100
285,58,-0.8573596305470023,3,8,15,16,19,36,121
252,21,-1.3312108057670398,1,13,15,18,21,97,258
48,59,-0.8754057616673229,0,11,15,17,19,90,151
94,392,-0.6207005640213072,1,9,14,17,25,56,196
399,1702,-1.5,1,7,14,17,25,30,107
291,768,-0.8948970681478982,1,7,14,17,22,97,295
2,45,-0.010173992972013046,3,7,15,16,19,90,151
60,25,-1.5,3,13,15,17,26,99,100
22,20,-0.3885294854490178,1,8,15,16,19,96,173
73,25,-1.0636862623808583,2,8,15,17,19,36,123
257,434,-1.5,4,7,15,17,19,80,100
264,17,-0.688570436314042,5,13,15,17,22,97,100
317,103,-1.5,1,13,15,16,25,90,151
23,399,-1.1624216115340797,2,11,15,17,19,96,100
517,58,-1.5,1,13,15,17,19,87,245
89,21,-0.1633814549394108,0,11,15,18,25,97,262
285,58,-1.5,3,9,14,16,25,36,121
47,102,-0.8405590844109084,5,9,14,17,21,78,233
92,136,-1.5,3,11,15,17,19,73,100
66,5,-1.5,1,8,15,16,25,90,153
531,66,-1.5,3,7,15,16,25,97,100
67,102,-0.8948970681478982,2,12,15,17,25,58,184
339,33,-0.6717698901779482,0,12,15,17,21,78,233
183,17,-0.9936324173011195,3,9,14,17,22,32,109
77,56,-0.4329268508652493,4,8,15,17,22,39,132
182,92,-0.5573186796819779,4,11,15,16,19,97,282
170,35,-1.2324754566138185,6,11,15,17,19,43,144
118,928,-1.2324754566138185,1,10,14,17,26,97,100
118,8,-1.5,3,10,14,17,19,97,100
74,217,-0.21847529443115254,6,9,14,16,19,80,238
434,14,-1.5,1,12,15,17,19,73,100
178,17,-1.5,2,9,14,17,26,90,151
413,21,-0.6717698901779482,6,9,14,17,25,53,188
5,11,-0.6485607812000039,4,7,15,16,25,90,151
140,39,-1.5,3,12,15,16,25,85,100
237,9,-1.0636862623808583,3,8,15,17,19,97,100
384,16,-1.5,2,10,14,17,19,97,288
291,1026,-0.01835543439095111,1,9,14,16,22,97,295
43,94,-1.0636862623808583,1,13,15,17,21,97,279
362,65,-0.726107873914938,3,9,14,17,26,99,100
107,25,-0.4422341493661479,0,13,15,16,19,48,136
24,1101,-0.45858333052875677,1,8,15,17,25,97,100
193,1283,-0.46198913896233695,3,7,15,17,25,62,200
244,5,-0.18659056391735507,1,12,15,17,19,90,151
37,1044,-0.8248432230681594,1,8,15,17,22,36,119
177,1564,-1.3312108057670398,4,8,15,17,25,97,264
185,514,-0.1643897848831617,2,11,15,17,21,78,233
4,21,-1.2324754566138185,2,10,14,17,19,92,126
115,138,-1.5,0,13,15,17,19,37,127
67,35,-0.45858333052875677,6,11,15,17,19,58,184
21,19,-1.5,2,8,15,18,19,90,151
10,114,-0.8405590844109084,0,13,15,17,19,90,153
352,25,-0.9392944335641297,0,12,15,17,19,53,191
169,3800,-1.5,1,8,15,17,19,60,199
42,1462,-1.5,0,8,15,17,25,65,202
136,11,-0.7364716223742637,3,13,15,17,25,69,220
38,9,-1.3312108057670398,4,10,14,17,25,97,100
37,78,-0.2465267558932016,1,9,14,17,19,36,119
45,275,-1.5,1,8,15,17,25,90,156
9,49,-0.8573596305470023,0,8,15,17,26,99,100
4,31,-1.5,2,9,14,17,24,92,126
64,29,-0.5425558971820078,3,11,15,17,24,43,100
23,74,-1.0261488247799624,0,12,15,17,19,96,162
355,309,-1.5,0,10,14,17,19,78,233
29,22,-1.5,2,10,14,17,26,76,100
350,317,-1.5,1,8,15,17,22,97,100
91,1025,-1.5,1,11,15,17,26,97,100
285,1732,-0.8573596305470023,6,9,14,16,19,36,121
38,2696,-1.1080836277970898,1,12,15,17,19,69,100
118,2323,-1.5,3,10,14,17,26,97,100
176,11,-0.9392944335641297,6,11,15,16,19,96,100
300,3797,-1.0261488247799624,1,13,15,17,25,97,100
140,5,-0.5070734197380911,6,11,15,16,25,85,100
182,65,-1.2324754566138185,0,10,14,16,21,97,282
292,541,-0.8948970681478982,0,10,14,17,25,96,165
185,1005,-1.5,3,11,15,17,19,78,233
126,11,0.5656600738746049,1,8,15,17,19,78,234
529,2122,-0.9160853245861855,0,8,15,17,25,48,140
70,495,-0.7472961303532253,2,9,14,17,26,97,277
22,20,-0.6342324525770522,1,9,14,17,25,96,100
68,74,-0.6078812182811414,0,7,15,17,25,36,100
156,126,-0.8573596305470023,2,10,14,17,19,90,100
109,717,-0.8948970681478982,1,7,14,17,21,97,100
75,31,-1.3312108057670398,5,13,15,17,26,97,100
105,102,-0.2172168351265087,0,13,15,17,19,93,250
240,103,-0.37139096377848135,0,13,15,17,19,78,233
244,1333,-1.0636862623808583,0,10,14,17,26,90,100
5,21,-0.9936324173011195,2,8,15,16,19,90,151
99,80,-1.5,4,8,15,17,19,84,241
453,172,-0.2914910862535083,1,11,15,17,19,30,108
343,155,-0.7705052393311695,1,13,15,17,19,96,100
74,102,-1.1624216115340797,3,13,15,16,25,80,238
133,235,-1.0636862623808583,3,10,14,17,26,90,151
16,28,-0.6800253022333832,4,9,14,17,19,36,122
84,1614,-0.14968644613631876,2,9,14,17,19,96,173
314,25,-0.9936324173011195,5,9,14,17,26,99,100
24,722,-0.8948970681478982,2,11,15,17,21,97,100
296,59,-1.2324754566138185,1,7,14,17,26,73,227
175,16,-1.0636862623808583,5,13,15,17,19,96,100
148,497,-0.8573596305470023,5,7,15,17,19,36,121
18,227,0.1120628542278721,6,13,15,17,25,97,100
353,262,-1.5,4,9,14,17,19,97,287
64,1854,-1.5,0,11,15,16,24,43,100
74,53,-0.6078812182811414,6,9,14,16,25,80,238
374,467,-1.5,1,11,15,17,26,99,100
285,14,-1.5,0,12,15,16,19,36,121
62,2416,-0.7472961303532253,3,9,14,16,19,51,128
96,593,-0.9392944335641297,4,9,14,16,22,36,124
79,25,-0.7066165674343627,0,7,15,17,19,90,100
240,16,-0.054142641141107006,4,12,15,17,19,78,233
133,289,-1.0636862623808583,0,11,15,17,19,90,151
70,278,-1.5,3,11,15,17,23,97,277
361,1230,-1.5,1,8,15,17,25,37,100
77,25,-0.6273725247617167,0,11,15,17,22,39,132
86,16,-0.9392944335641297,2,8,15,17,19,97,262
43,21,-0.5197812420810819,2,9,14,17,21,97,100
26,5,-1.5,1,9,14,18,25,58,100
45,17,-0.964950913227637,1,8,15,17,19,90,156
32,27,-0.33828422550513104,1,7,14,16,25,90,153
463,231,-1.5,4,11,15,18,24,53,100
216,625,-0.1376243715424026,0,11,15,17,25,69,213
285,638,-1.0261488247799624,1,9,14,16,26,36,121
115,89,-1.5,1,10,14,17,19,37,127
7,1512,-0.1367208034055849,2,8,15,17,19,53,192
133,273,-1.5,3,7,15,16,19,90,151
185,1872,-1.5,3,11,15,17,21,78,233
131,21,-1.5,1,11,15,17,19,97,100
202,21,-0.6974263698414555,2,13,15,17,19,73,227
60,31,-1.5,3,7,15,17,26,99,100
98,501,-1.5,0,13,15,17,26,78,233
402,1038,-1.2324754566138185,2,8,15,17,26,99,100
163,65,-0.08933553138045269,1,11,15,17,21,78,233
33,74,-0.8248432230681594,0,11,15,17,19,44,146
8,821,-1.3312108057670398,0,12,15,17,19,36,120
56,5,-0.9936324173011195,6,13,15,17,19,69,214
54,42,-0.9392944335641297,1,7,14,17,21,90,100
163,228,-1.5,6,11,15,17,26,78,233
234,102,-0.10703925138251891,1,13,15,17,19,30,104
73,25,-0.964950913227637,1,9,14,18,19,36,123
442,25,-1.5,5,8,15,17,19,77,231
207,457,-0.7961617189946769,5,13,15,17,25,30,107
237,21,-1.1624216115340797,2,13,15,17,21,97,100
461,383,-1.5,1,8,15,17,25,97,100
175,16,-0.28643530603029377,1,10,14,17,25,96,100
98,40,-0.3509920478481219,0,7,15,17,19,78,233
332,534,-1.5,3,10,14,17,25,97,100
72,38,-1.5,6,7,14,17,26,99,100
355,734,-1.5,0,10,14,17,21,78,233
129,9,-0.46544325834409195,1,8,15,17,24,93,252
282,3,-0.6974263698414555,1,11,15,17,25,97,265
232,1312,-0.726107873914938,3,7,15,18,19,97,295
151,345,-0.7472961303532253,1,11,15,17,19,69,209
188,1033,-1.5,1,8,15,17,26,75,100
136,11,-0.6412912463352292,4,12,15,17,19,69,220
90,16,-1.5,3,9,14,17,21,38,100
183,25,-1.0261488247799624,2,8,15,18,19,32,109
193,341,-0.7961617189946769,2,9,14,17,21,62,200
271,550,-1.5,4,7,15,17,25,90,151
466,21,-1.3312108057670398,2,13,15,17,26,99,100
320,5,-1.1624216115340797,6,10,14,16,19,90,100
107,25,-0.8948970681478982,3,12,15,16,19,48,136
91,1732,-0.6078812182811414,6,13,15,16,25,97,100
261,2173,-1.3312108057670398,1,9,14,17,26,86,100
175,16,-1.1624216115340797,0,10,14,17,25,96,100
153,123,-0.6342324525770522,2,8,15,16,19,90,151
429,1938,-1.5,0,7,15,17,25,36,125
403,33,-1.5,2,13,15,17,26,47,161
57,34,-0.5070734197380911,5,10,14,16,19,97,100
49,25,-0.8948970681478982,2,8,15,17,25,30,100
79,207,-0.8248432230681594,2,7,15,18,25,90,100
452,59,-1.1080836277970898,1,13,15,17,19,90,151
124,136,-0.4329268508652493,1,11,15,17,25,97,100
178,317,-1.3312108057670398,2,10,14,17,19,90,151
8,21,-1.1080836277970898,1,10,14,17,25,36,100
141,39,-0.5957031140793331,5,8,15,17,25,65,202
42,613,-1.3312108057670398,0,9,14,17,25,90,100
182,16,-0.6273725247617167,0,7,15,17,25,97,282
49,25,-0.9936324173011195,3,8,15,16,19,30,100
232,9,-0.8948970681478982,1,13,15,18,25,97,295
96,114,-1.1080836277970898,0,12,15,17,21,36,124
142,1764,-1.5,1,10,14,17,25,97,263
26,16,-1.3312108057670398,6,10,14,17,19,58,100
430,1730,-0.964950913227637,3,10,14,17,25,29,100
359,254,-0.964950913227637,1,11,15,16,19,30,103
302,2589,-1.5,1,9,14,17,19,90,151
391,2208,-0.29665406411113193,1,7,14,17,19,72,205
196,198,-0.8573596305470023,6,10,14,16,19,90,100
186,35,-0.5425558971820078,5,13,15,17,25,97,100
164,136,-1.2324754566138185,0,13,15,17,26,97,100
136,5,-0.12355482225674352,1,10,14,17,19,69,220
273,1571,-0.4834893894644128,6,13,15,17,22,53,193
86,146,-0.8248432230681594,1,11,15,17,19,97,262
151,122,0.16339529368237016,1,8,15,17,25,69,209
49,5,-1.2324754566138185,0,12,15,16,25,30,100
152,16,-0.5841051443591216,0,13,15,17,19,96,165
453,172,-1.2324754566138185,0,11,15,17,25,30,108
439,66,-1.3312108057670398,6,7,14,18,26,30,108
244,5,-0.9392944335641297,3,13,15,16,19,90,151
38,955,-1.5,1,12,15,17,19,69,100
369,69,-1.5,0,10,14,17,22,59,100
90,333,-1.3312108057670398,2,9,14,17,21,38,100
388,41,-1.5,6,10,14,17,19,90,151
31,5,-1.0636862623808583,1,8,15,16,19,90,151
257,245,-1.5,4,7,15,17,19,80,100
126,11,-1.3312108057670398,6,7,14,17,21,78,234
230,204,-0.20979967289529933,1,10,14,17,26,99,100
69,571,-0.8248432230681594,0,9,14,17,22,90,153
7,653,-0.025104448365391274,1,12,15,17,19,53,192
90,16,-0.688570436314042,1,8,15,16,22,38,100
34,154,-1.3312108057670398,1,12,15,17,22,96,100
192,25,-0.726107873914938,0,12,15,17,24,74,229
86,25,0.3179716798394574,1,11,15,17,19,97,259
63,21,-1.0261488247799624,0,7,15,16,19,90,151
283,336,-1.5,0,8,15,16,26,97,100
240,103,-0.6717698901779482,1,13,15,17,21,78,233
84,28,-1.5,1,8,15,17,22,96,173
341,590,-1.5,3,11,15,17,25,30,107
12,3483,-1.3312108057670398,3,13,15,16,25,97,100
140,17,-0.6142065436128752,1,7,14,17,26,99,100
65,21,-0.6142065436128752,4,7,15,17,19,97,100
65,25,-1.3312108057670398,3,10,14,17,21,97,277
88,168,-1.0261488247799624,3,8,15,16,22,36,125
151,79,-1.5,0,8,15,17,25,69,221
178,5,-1.1624216115340797,6,7,14,17,25,90,151
264,297,-0.3598479813755351,1,9,14,17,19,97,269
207,891,0.006912448510657754,3,7,15,17,25,30,107
178,21,-0.8948970681478982,2,7,15,17,19,90,151
10,5,-0.4689470789880823,4,7,15,17,25,90,153
296,16,-1.2324754566138185,4,10,14,17,19,73,225
381,21,-0.9160853245861855,3,7,15,16,19,73,225
237,481,-0.5785069361202652,4,12,15,17,19,97,100
170,21,-1.3312108057670398,5,12,15,17,19,58,184
15,550,-1.5,5,13,15,17,19,78,233
338,3231,-1.3312108057670398,3,12,15,17,19,48,100
96,907,-0.5241689523832752,0,9,14,16,22,36,124
192,80,-1.1624216115340797,2,10,14,17,21,74,229
101,57,-1.5,3,13,15,16,19,42,133
63,17,-1.3312108057670398,5,12,15,16,19,90,151
211,33,0.15834686918588825,3,10,14,17,25,54,180
228,16,-1.3312108057670398,0,7,15,17,19,96,170
285,638,-0.5286371756084953,2,11,15,17,19,36,121
421,11,-1.2324754566138185,4,8,15,17,25,94,247
21,180,-1.2324754566138185,4,13,15,18,25,90,151
125,417,-0.9392944335641297,1,13,15,18,19,48,100
320,25,-0.8948970681478982,4,10,14,16,19,90,100
261,871,-1.5,6,9,14,17,26,86,100
162,5,0.1187874603762209,4,9,14,17,26,99,100
1,17,-0.9160853245861855,3,12,15,17,19,90,151
65,21,-0.7705052393311695,2,7,15,17,19,97,100
71,682,-1.5,3,13,15,17,26,99,100
537,3100,-1.5,2,10,14,17,19,97,279
89,67,-0.10307963026202493,4,9,14,17,25,97,257
267,249,-1.0636862623808583,0,10,14,17,25,97,100
260,1964,-1.3312108057670398,2,13,15,16,19,96,174
151,779,-0.26566437845760515,1,8,15,17,25,69,209
88,45,-0.9936324173011195,0,9,14,17,22,36,125
55,16,-1.0636862623808583,0,7,15,17,22,97,100
26,212,-1.1624216115340797,5,10,14,17,19,58,100
184,11,-1.1624216115340797,4,11,15,17,25,90,151
89,16,-0.9160853245861855,2,10,14,17,19,97,262
264,44,-0.5378273732014026,4,11,15,17,22,97,100
132,249,-1.5,3,10,14,16,22,97,100
45,98,-1.5,0,8,15,17,19,90,156
107,319,-0.726107873914938,2,8,15,17,19,48,136
367,780,-0.40971774188730503,1,13,15,16,25,97,100
101,25,0.12777871557062137,4,8,15,18,25,42,133
13,11,-0.9160853245861855,3,8,15,17,19,96,100
504,317,-1.5,2,9,14,16,19,97,288
261,102,-0.726107873914938,1,8,15,17,19,86,100
457,14,-1.5,0,7,15,17,19,53,186
186,35,-0.20617412701334548,4,13,15,17,25,97,100
221,193,-1.3312108057670398,1,12,15,17,25,52,100
273,5,-0.8573596305470023,0,11,15,17,21,53,193
430,157,-1.5,3,10,14,17,25,29,100
199,5,-0.9160853245861855,1,11,15,17,25,90,151
163,25,-0.35317602063512576,2,7,15,17,21,78,233
71,682,-0.487264834602239,0,8,15,17,26,99,100
131,16,-1.3312108057670398,6,9,14,17,26,97,100
436,65,-0.5898350871608208,0,9,14,17,19,78,233
249,25,-0.4797715869670438,2,13,15,17,22,97,100
283,299,-0.5029806959449882,2,12,15,16,19,97,100
230,31,-0.5841051443591216,0,9,14,17,26,99,100
88,45,-0.8573596305470023,4,12,15,17,19,36,119
209,299,-1.5,2,12,15,17,19,97,100
123,534,-1.5,4,8,15,17,19,96,173
172,35,-0.4725020521022689,0,10,14,17,25,58,184
556,25,-1.3312108057670398,5,11,15,17,25,97,100
207,1254,-1.5,1,9,14,17,26,30,100
186,33,-1.5,3,8,15,17,25,97,100
97,3,-0.6560540288351991,6,7,14,17,19,78,233
45,354,-1.5,1,13,15,17,19,90,156
340,228,-0.8248432230681594,6,7,14,18,19,69,214
88,168,-0.8573596305470023,1,10,14,17,25,36,119
16,15,-1.3312108057670398,0,10,14,16,19,36,122
138,3315,-0.8948970681478982,0,12,15,17,26,99,100
71,682,-0.688570436314042,0,10,14,17,26,99,100
4,115,-0.8100804405681892,1,9,14,16,24,92,126
96,1452,-0.9936324173011195,3,12,15,16,21,36,124
356,195,-1.5,3,10,14,17,25,97,100
86,25,-1.1624216115340797,1,8,15,17,22,97,262
84,63,-0.9936324173011195,2,10,14,17,24,96,173
282,269,-1.1624216115340797,0,13,15,17,19,97,265
42,5,-1.1624216115340797,4,10,14,17,19,90,100
67,11,-0.5898350871608208,0,9,14,17,25,58,100
306,136,-1.1624216115340797,6,10,14,17,19,29,100
302,429,-1.5,1,9,14,17,19,90,151
218,20,-1.5,0,13,15,17,25,97,276
71,881,-0.573034541024727,4,8,15,17,26,99,100
6,9,-1.0636862623808583,0,13,15,17,19,90,151
71,94,-0.8573596305470023,1,11,15,17,26,99,100
123,9,-1.5,2,9,14,17,19,96,100
170,35,0.4507749855693819,2,11,15,17,25,97,263
52,40,-0.5197812420810819,1,7,14,17,19,96,166
257,16,-1.5,1,11,15,17,26,80,100
32,59,-1.1624216115340797,2,11,15,16,19,90,153
385,327,-1.5,6,10,14,17,25,49,100
252,521,-1.5,2,13,15,18,26,97,258
185,167,-1.5,3,11,15,17,19,78,233
37,78,-0.964950913227637,3,11,15,17,19,36,119
131,115,-1.0261488247799624,2,11,15,17,21,97,100
13,16,-1.3312108057670398,1,8,15,18,19,96,100
271,39,-1.5,4,7,15,17,19,90,151
261,198,-1.3312108057670398,0,10,14,17,19,86,100
136,25,-0.9160853245861855,2,11,15,17,25,69,214
79,59,-0.09082490197730775,1,12,15,17,19,90,100
232,21,-1.0636862623808583,0,11,15,18,26,97,295
166,16,-1.0636862623808583,4,7,15,17,21,97,292
38,810,-1.1624216115340797,5,8,15,18,19,97,259
231,5,0.1771971111089059,1,13,15,17,19,87,245
501,509,-1.5,2,13,15,17,25,69,100
124,726,0.12777871557062137,1,12,15,17,25,97,100
343,254,-0.3885294854490178,1,8,15,17,22,96,100
13,20,-0.4181640683652792,4,7,15,17,19,96,100
29,292,0.010387694719802054,2,11,15,17,19,76,100
66,11,-1.2324754566138185,2,11,15,17,25,90,153
302,314,-1.5,1,9,14,17,19,90,151
126,1276,-1.5,4,12,15,17,21,78,234
177,142,-1.2324754566138185,1,11,15,17,19,97,100
107,945,-0.8948970681478982,2,11,15,16,19,48,136
197,21,-0.688570436314042,0,12,15,17,25,96,173
69,334,-0.6560540288351991,1,10,14,17,22,90,153
14,21,-0.2782354965172802,2,9,14,17,22,49,175
235,235,-1.3312108057670398,2,12,15,17,22,96,167
210,5,-1.1080836277970898,4,7,15,18,19,92,126
288,25,-1.5,1,9,14,17,25,96,173
119,227,-1.5,0,11,15,17,19,97,100
4,5,-1.1080836277970898,0,9,14,17,25,92,126
17,168,-1.0636862623808583,1,10,14,17,25,36,125
112,5,-0.8754057616673229,2,13,15,17,19,90,151
240,16,0.046512649627938885,2,7,15,17,19,78,233
136,5,-1.5,0,12,15,17,26,69,220
4,5,-0.6342324525770522,0,7,15,18,19,92,126
207,2151,-0.06264188596628739,4,10,14,17,25,30,107
151,2161,-1.5,1,8,15,17,26,69,209
22,40,-1.0636862623808583,1,8,15,17,25,96,173
258,5,-1.5,5,7,15,17,26,99,100
8,303,-0.7161672555941798,3,9,14,16,19,36,120
163,138,-1.5,2,11,15,17,19,78,233
221,193,-1.0636862623808583,2,7,15,17,25,52,100
161,5,-0.8948970681478982,4,11,15,18,19,90,151
169,321,-1.5,1,8,15,17,19,60,199
161,14,-0.6637851966978952,0,8,15,17,19,90,151
176,65,-0.726107873914938,6,7,14,16,25,96,100
18,103,-1.0636862623808583,6,9,14,17,25,97,100
45,469,-1.5,1,8,15,17,25,90,156
62,3,-0.2734449551331877,3,9,14,16,19,51,128
166,25,-0.6412912463352292,0,12,15,17,21,97,100
172,345,-1.5,3,7,15,16,25,58,184
84,1614,-0.5676824281413037,6,10,14,17,19,96,173
34,11,-0.964950913227637,1,12,15,17,22,96,100
164,269,-0.22878419181839704,2,11,15,17,25,97,100
170,35,0.20153306769451107,5,11,15,17,19,97,263
268,5,-0.8948970681478982,6,12,15,17,25,96,173
55,114,-1.0261488247799624,6,11,15,17,22,97,100
258,71,-0.9392944335641297,1,11,15,17,26,99,100
302,309,-1.5,1,9,14,17,19,90,151
264,524,-0.6560540288351991,1,10,14,17,19,97,269
128,299,-1.5,0,11,15,17,19,65,202
212,16,-1.1080836277970898,2,8,15,17,19,97,100
261,213,-1.0636862623808583,2,12,15,17,25,86,100
126,245,-1.5,4,12,15,17,19,78,234
115,921,-1.5,0,13,15,17,25,37,127
145,21,-0.7066165674343627,0,10,14,17,19,90,151
244,5,-0.8754057616673229,3,11,15,16,19,90,151
10,21,-0.9936324173011195,4,11,15,17,25,90,153
70,45,-0.964950913227637,3,12,15,16,19,97,277
48,38,-0.7961617189946769,5,8,15,16,19,90,151
83,1169,-1.2324754566138185,1,13,15,17,24,97,100
343,16,-0.8248432230681594,6,9,14,17,22,96,100
224,16,-1.1624216115340797,4,8,15,17,19,97,261
280,16,-0.964950913227637,0,11,15,17,25,97,100
48,38,-0.8405590844109084,4,9,14,17,19,90,151
95,377,-0.5378273732014026,0,13,15,16,25,36,100
420,2569,-0.6342324525770522,0,7,15,17,19,69,214
172,35,-0.9936324173011195,5,7,15,16,25,58,184
133,167,-1.5,3,7,15,16,19,90,151
133,100,-1.5,3,7,15,16,19,90,151
128,200,-1.5,1,9,14,17,21,65,202
254,30,-1.5,0,13,15,17,26,99,100
86,146,-1.0261488247799624,1,12,15,17,25,97,282
201,132,-1.5,1,10,14,17,25,36,124
277,5,-0.8248432230681594,3,7,15,17,26,99,100
38,33,0.1759515261246789,1,7,14,18,19,97,259
141,16,-0.6974263698414555,1,8,15,17,24,65,100
422,824,-1.5,4,10,14,17,25,97,100
33,418,-1.5,4,8,15,17,21,44,146
237,36,-1.5,0,12,15,17,26,97,100
224,20,-1.0261488247799624,0,7,15,17,19,97,261
241,3341,-0.964950913227637,3,10,14,16,19,96,100
26,53,-1.3312108057670398,3,10,14,17,25,58,100
50,16,0.17115933072693057,1,8,15,17,19,78,233
436,65,-0.5197812420810819,2,7,15,17,19,78,233
436,16,-0.6273725247617167,1,7,14,17,19,78,233
6,21,-1.2324754566138185,6,8,15,17,25,90,158
208,23,-1.0636862623808583,2,12,15,17,19,90,151
411,14,-1.5,1,11,15,17,26,99,100
125,1049,-0.4949960024649349,1,11,15,18,19,48,100
118,1086,-0.13403004306110367,6,10,14,17,19,97,100
167,136,-0.5473780613612196,0,10,14,17,19,97,256
155,33,-0.6412912463352292,6,13,15,17,24,60,199
90,69,-1.3312108057670398,5,8,15,17,20,38,100
41,1392,-1.5,1,10,14,17,25,69,100
70,495,-0.7066165674343627,4,10,14,16,25,97,277
126,180,-1.5,1,10,14,17,21,78,234
244,5,-0.5154711944596535,2,10,14,17,25,90,100
67,212,-0.8248432230681594,3,9,14,17,19,58,100
365,550,-1.5,0,10,14,17,25,78,100
185,1247,-1.5,3,11,15,17,19,78,233
70,111,-0.8405590844109084,3,11,15,16,19,97,277
86,16,-0.9936324173011195,0,7,15,17,19,97,259
207,642,-0.21471926109400452,3,7,15,17,25,30,107
456,350,-1.1080836277970898,3,12,15,17,26,99,100
34,16,-0.6800253022333832,6,7,14,17,25,96,100
34,11,-0.07007276675942697,1,9,14,17,19,96,100
280,267,-0.6273725247617167,6,12,15,17,25,97,100
156,155,-0.8573596305470023,3,8,15,17,19,90,100
91,1025,-1.5,1,12,15,16,25,97,100
43,78,-0.5473780613612196,0,7,15,16,25,97,100
256,301,-0.8948970681478982,2,11,15,16,19,90,100
74,53,-1.3312108057670398,6,9,14,16,22,80,238
273,405,-0.8100804405681892,0,11,15,17,22,53,193
52,260,-1.1080836277970898,0,7,15,17,26,96,166
191,5,-0.9936324173011195,6,13,15,17,26,99,100
141,107,-1.5,5,9,14,17,26,65,202
99,11,-0.9936324173011195,0,8,15,17,19,84,241
134,17,-0.3466820002266935,0,11,15,17,19,71,100
289,2395,-1.5,6,10,14,17,26,99,100
4,8,-1.5,1,12,15,17,24,92,126
162,5,-0.34244691376746283,0,13,15,17,26,99,100
73,1482,-1.5,0,10,14,16,19,36,123
188,1033,-0.9936324173011195,0,10,14,17,19,75,100
416,17,-1.0636862623808583,3,7,15,17,26,99,100
70,111,-0.2465267558932016,4,8,15,16,19,97,277
163,1400,-0.32425088339126984,6,11,15,17,19,78,233
426,17,-0.726107873914938,3,7,15,16,25,58,100
115,428,-1.5,0,13,15,17,19,37,127
294,291,-1.3312108057670398,2,13,15,17,26,90,151
349,17,-1.0636862623808583,0,10,14,17,19,97,100
451,1179,-1.2324754566138185,2,10,14,17,25,36,121
178,59,-1.2324754566138185,2,11,15,17,19,90,151
16,467,-1.0636862623808583,2,10,14,17,19,36,122
234,21,-1.5,4,11,15,17,25,30,104
65,902,-0.7586242813937808,2,9,14,17,25,97,100
238,2202,-1.3312108057670398,3,9,14,17,22,96,173
182,716,-0.8948970681478982,1,13,15,17,19,97,282
97,5,0.09768532642635619,1,7,14,17,19,78,233
23,74,-0.016697008002551916,1,13,15,16,19,96,100
